Date,MXCO (day)
2010.273,229.104
2010.276,229.461
2010.279,229.477
2010.281,229.597
2010.284,229.541
2010.287,228.499
2010.289,228.916
2010.292,228.268
2010.295,227.954
2010.298,228.619
2010.300,229.05
2010.303,220.843
2010.306,229.111
2010.309,229.182
2010.311,229.386
2010.314,229.119
2010.317,229.685
2010.320,229.576
2010.322,228.033
2010.325,229.784
2010.328,229.733
2010.330,230.546
2010.333,231.15
2010.336,230.209
2010.339,230.214
2010.341,230.592
2010.344,231.079
2010.347,230.605
2010.350,231.091
2010.352,230.8
2010.355,230.945
2010.358,230.596
2010.361,230.369
2010.363,230.615
2010.366,230.192
2010.369,229.864
2010.371,229.676
2010.374,229.541
2010.377,230.216
2010.380,228.042
2010.382,228.861
2010.385,229.657
2010.388,230.041
2010.391,230.41
2010.393,230.401
2010.396,231.285
2010.399,231.066
2010.402,230.608
2010.404,229.797
2010.407,229.432
2010.410,229.135
2010.413,229.706
2010.415,232.507
2010.418,230.19
2010.421,229.98
2010.424,229.566
2010.426,229.819
2010.429,229.244
2010.432,229.22
2010.435,230.053
2010.437,229.38
2010.440,229.961
2010.443,230.123
2010.446,230.134
2010.448,229.821
2010.451,230.272
2010.454,229.985
2010.456,229.59
2010.459,229.371
2010.462,228.444
2010.465,228.837
2010.467,229.04
2010.470,228.58
2010.473,227.966
2010.476,228.625
2010.478,225.282
2010.481,229.041
2010.484,228.832
2010.487,229.21
2010.489,229.667
2010.492,230.016
2010.495,230.256
2010.497,229.659
2010.500,229.759
2010.503,229.354
2010.506,229.55
2010.508,229.452
2010.511,229.002
2010.514,228.955
2010.517,229.059
2010.519,229.407
2010.522,228.428
2010.525,228.338
2010.528,229.323
2010.530,229.445
2010.533,229.516
2010.536,229.364
2010.538,228.777
2010.541,229.123
2010.544,229.33
2010.547,230.111
2010.549,229.739
2010.552,229.565
2010.555,229.768
2010.558,228.448
2010.560,227.417
2010.563,227.185
2010.566,227.818
2010.569,228.638
2010.571,229.133
2010.574,228.788
2010.577,228.909
2010.580,229.032
2010.582,229.004
2010.585,229.615
2010.588,229.218
2010.591,225.919
2010.593,226.807
2010.596,227.476
2010.599,228.612
2010.602,229.425
2010.610,229.584
2010.613,228.766
2010.615,228.781
2010.618,229.189
2010.621,229.441
2010.623,226.273
2010.626,220.183
2010.629,229.291
2010.632,229.157
2010.634,228.738
2010.637,214.642
2010.640,229.455
2010.643,230.014
2010.645,229.002
2010.648,228.598
2010.651,228.367
2010.654,227.809
2010.656,228.992
2010.659,229.15
2010.662,229.43
2010.665,228.948
2010.667,228.538
2010.670,228.986
2010.673,229.74
2010.676,230.304
2010.678,230.182
2010.681,229.5
2010.684,228.913
2010.687,228.965
2010.689,211.162
2010.695,228.977
2010.698,229.13
2010.700,229.11
2010.703,229.646
2010.706,228.968
2010.708,226.657
2010.711,227.524
2010.714,227.382
2010.717,227.642
2010.719,228.515
2010.722,229.062
2010.725,229.546
2010.728,227.959
2010.730,227.952
2010.733,228.137
2010.736,228.502
2010.739,228.336
2010.741,228.108
2010.744,228.227
2010.747,229.887
2010.749,229.93
2010.752,229.967
2010.755,230.266
2010.758,229.998
2010.760,230.246
2010.763,228.495
2010.766,228.813
2010.769,229.52
2010.771,230.147
2010.774,230.53
2010.777,230.648
2010.780,230.417
2010.782,230.081
2010.785,229.38
2010.788,228.881
2010.790,229.409
2010.793,229.36
2010.796,229.934
2010.799,229.599
2010.801,229.985
2010.804,229.855
2010.807,229.711
2010.810,229.071
2010.812,228.394
2010.815,228.241
2010.818,228.605
2010.821,228.816
2010.823,229.152
2010.826,228.852
2010.829,228.007
2010.832,227.804
2010.834,226.832
2010.837,227.776
2010.840,228.286
2010.843,227.838
2010.845,226.746
2010.848,226.373
2010.851,226.543
2010.854,226.492
2010.856,226.873
2010.859,226.846
2010.862,227.757
2010.865,228.383
2010.867,228.495
2010.870,228.115
2010.873,227.502
2010.875,227.426
2010.878,227.706
2010.881,227.591
2010.884,227.119
2010.886,226.927
2010.889,227.73
2010.892,228.043
2010.895,227.812
2010.897,227.62
2010.900,227.421
2010.903,228.0
2010.906,227.729
2010.908,226.574
2010.911,226.672
2010.914,227.002
2010.916,227.051
2010.919,227.096
2010.922,226.813
2010.925,226.578
2010.927,226.604
2010.930,225.905
2010.933,225.892
2010.936,226.978
2010.938,226.964
2010.941,226.237
2010.944,226.231
2010.947,225.499
2010.949,224.301
2010.952,224.003
2010.955,224.163
2010.957,226.28
2010.960,227.52
2010.963,227.767
2010.966,228.365
2010.968,229.018
2010.971,229.054
2010.974,229.347
2010.977,229.613
2010.979,229.741
2010.982,229.636
2010.985,229.234
2010.988,229.339
2010.990,229.238
2010.993,228.842
2010.996,229.172
2010.999,229.311
2011.001,230.386
2011.004,229.5
2011.007,229.621
2011.010,229.941
2011.012,230.114
2011.015,230.508
2011.018,230.762
2011.021,230.37
2011.023,230.614
2011.026,230.792
2011.029,231.29
2011.032,230.301
2011.034,229.779
2011.037,228.551
2011.040,229.176
2011.042,229.653
2011.045,229.603
2011.048,229.846
2011.051,229.907
2011.053,230.039
2011.056,230.397
2011.059,230.208
2011.062,230.652
2011.064,230.159
2011.067,230.383
2011.070,230.283
2011.073,230.065
2011.075,229.603
2011.078,230.686
2011.081,230.706
2011.084,230.056
2011.086,230.141
2011.089,230.088
2011.092,230.671
2011.095,230.689
2011.097,229.612
2011.100,230.012
2011.103,230.508
2011.106,230.911
2011.108,227.184
2011.111,231.747
2011.114,231.566
2011.117,231.618
2011.119,231.786
2011.122,232.657
2011.125,231.963
2011.127,231.929
2011.130,232.374
2011.133,227.438
2011.136,227.524
2011.138,229.19
2011.141,230.089
2011.144,230.458
2011.147,230.995
2011.149,231.146
2011.152,231.218
2011.155,231.286
2011.158,230.529
2011.160,230.315
2011.163,230.643
2011.166,230.364
2011.169,230.313
2011.172,229.986
2011.174,229.851
2011.177,229.935
2011.180,230.366
2011.183,230.426
2011.185,230.658
2011.188,228.972
2011.191,229.106
2011.194,228.757
2011.196,228.438
2011.199,228.182
2011.202,228.106
2011.204,228.27
2011.210,204.934
2011.213,227.786
2011.215,227.932
2011.218,228.103
2011.221,227.722
2011.224,228.079
2011.226,229.253
2011.229,227.996
2011.232,228.494
2011.235,228.606
2011.237,224.339
2011.240,229.128
2011.243,225.657
2011.246,226.393
2011.248,226.178
2011.251,226.902
2011.254,225.221
2011.257,225.82
2011.259,226.481
2011.262,223.927
2011.265,224.208
2011.268,222.188
2011.270,224.736
2011.273,225.342
2011.276,224.98
2011.279,223.682
2011.281,225.125
2011.284,225.43
2011.287,225.599
2011.289,224.429
2011.292,226.004
2011.295,226.597
2011.298,226.508
2011.300,226.023
2011.303,226.094
2011.306,226.133
2011.309,226.492
2011.311,226.045
2011.314,225.481
2011.317,226.146
2011.320,226.813
2011.322,227.405
2011.325,228.033
2011.328,227.023
2011.330,226.6
2011.333,226.016
2011.336,226.448
2011.339,226.38
2011.341,227.028
2011.344,227.164
2011.347,228.434
2011.350,228.475
2011.352,228.798
2011.355,228.653
2011.358,228.764
2011.361,226.007
2011.363,229.578
2011.366,202.597
2011.369,129.992
2011.371,133.193
2011.374,228.048
2011.377,228.329
2011.380,227.922
2011.382,227.419
2011.385,227.353
2011.388,227.124
2011.391,227.698
2011.393,228.252
2011.396,228.465
2011.399,228.897
2011.402,228.453
2011.404,228.201
2011.407,227.472
2011.410,226.821
2011.413,226.708
2011.415,226.937
2011.418,227.114
2011.421,226.871
2011.424,226.584
2011.426,223.795
2011.429,224.87
2011.432,225.518
2011.435,225.697
2011.437,225.576
2011.440,224.07
2011.443,224.613
2011.446,225.871
2011.448,225.465
2011.451,224.935
2011.454,225.478
2011.456,225.262
2011.459,221.962
2011.462,220.555
2011.465,221.905
2011.467,222.581
2011.470,222.997
2011.473,222.815
2011.476,219.896
2011.478,217.958
2011.481,218.911
2011.484,220.927
2011.487,222.259
2011.489,223.928
2011.492,223.572
2011.495,223.947
2011.497,223.718
2011.500,223.625
2011.503,224.602
2011.506,223.698
2011.508,224.457
2011.511,225.127
2011.514,224.174
2011.517,225.84
2011.519,226.912
2011.522,225.899
2011.525,222.015
2011.528,222.0
2011.530,223.045
2011.533,223.582
2011.536,223.278
2011.538,224.031
2011.541,224.514
2011.544,225.206
2011.547,225.009
2011.549,224.512
2011.552,224.215
2011.555,224.172
2011.558,224.648
2011.560,225.386
2011.563,225.758
2011.566,226.323
2011.569,226.437
2011.571,226.286
2011.574,226.066
2011.577,225.641
2011.580,225.052
2011.582,225.267
2011.585,225.844
2011.588,225.994
2011.591,226.082
2011.593,225.687
2011.596,222.849
2011.599,222.56
2011.602,224.86
2011.604,225.013
2011.607,225.637
2011.610,225.839
2011.613,225.806
2011.615,225.867
2011.618,225.831
2011.621,225.748
2011.623,224.766
2011.626,224.553
2011.629,225.152
2011.632,226.104
2011.634,226.704
2011.637,226.697
2011.640,225.94
2011.643,225.553
2011.645,225.89
2011.648,226.577
2011.651,226.512
2011.654,225.817
2011.656,226.187
2011.659,226.225
2011.662,226.69
2011.665,226.725
2011.667,227.022
2011.670,227.45
2011.673,227.991
2011.676,226.794
2011.678,226.426
2011.681,226.562
2011.684,226.614
2011.687,227.117
2011.689,227.339
2011.692,224.692
2011.695,223.664
2011.698,223.621
2011.700,223.598
2011.703,223.059
2011.706,224.098
2011.708,224.897
2011.711,225.074
2011.714,223.783
2011.717,220.895
2011.719,226.276
2011.722,227.325
2011.725,227.646
2011.728,227.317
2011.730,226.936
2011.733,226.766
2011.736,224.941
2011.739,221.793
2011.741,221.678
2011.744,223.608
2011.747,223.737
2011.749,224.271
2011.752,224.368
2011.755,224.348
2011.758,224.559
2011.760,223.278
2011.763,222.233
2011.766,222.659
2011.769,223.076
2011.771,223.154
2011.774,222.078
2011.777,222.462
2011.780,223.041
2011.782,223.739
2011.785,223.547
2011.790,223.984
2011.793,224.791
2011.796,226.214
2011.799,226.952
2011.801,227.054
2011.804,227.791
2011.807,228.312
2011.810,227.771
2011.812,228.576
2011.815,224.343
2011.818,224.584
2011.821,225.512
2011.823,226.677
2011.826,228.121
2011.829,228.749
2011.832,227.127
2011.834,227.247
2011.837,225.012
2011.840,224.945
2011.843,225.459
2011.845,226.468
2011.848,226.143
2011.851,226.053
2011.854,226.007
2011.856,226.444
2011.859,225.872
2011.862,225.449
2011.865,225.972
2011.867,226.22
2011.870,226.54
2011.873,227.231
2011.875,226.241
2011.878,226.283
2011.881,226.461
2011.884,226.607
2011.886,227.307
2011.889,228.257
2011.892,227.312
2011.895,227.593
2011.897,227.49
2011.900,227.747
2011.903,226.841
2011.906,227.234
2011.908,227.455
2011.911,226.388
2011.914,226.179
2011.916,227.835
2011.919,227.436
2011.922,227.038
2011.925,227.433
2011.927,227.395
2011.930,227.383
2011.933,227.605
2011.936,227.456
2011.938,227.898
2011.941,227.92
2011.944,227.701
2011.947,227.947
2011.949,227.817
2011.952,229.082
2011.955,228.806
2011.957,229.546
2011.960,229.713
2011.963,229.432
2011.966,229.02
2011.968,228.807
2011.971,227.767
2011.974,228.029
2011.977,228.232
2011.979,228.764
2011.982,228.951
2011.985,228.878
2011.988,229.955
2011.990,228.953
2011.993,228.184
2011.996,227.864
2011.999,227.68
2012.001,228.251
2012.004,227.275
2012.007,227.256
2012.010,226.526
2012.012,226.622
2012.015,227.672
2012.018,228.427
2012.021,227.877
2012.023,227.569
2012.026,228.386
2012.029,228.629
2012.032,228.431
2012.034,228.281
2012.037,228.556
2012.040,228.503
2012.042,228.355
2012.045,228.244
2012.048,229.306
2012.051,229.889
2012.053,229.161
2012.056,229.369
2012.059,227.549
2012.062,226.746
2012.064,226.645
2012.067,225.626
2012.070,225.241
2012.073,225.308
2012.075,225.041
2012.078,225.135
2012.081,223.912
2012.084,222.034
2012.086,219.159
2012.089,220.806
2012.092,223.27
2012.095,225.506
2012.097,225.883
2012.100,225.876
2012.103,225.433
2012.106,225.641
2012.108,226.144
2012.111,225.659
2012.114,225.667
2012.117,225.54
2012.119,225.118
2012.125,225.514
2012.127,225.09
2012.130,225.423
2012.133,226.474
2012.136,227.186
2012.138,227.574
2012.141,228.422
2012.144,228.785
2012.147,228.15
2012.149,228.711
2012.152,228.488
2012.155,227.899
2012.158,225.173
2012.160,223.739
2012.163,223.493
2012.165,223.966
2012.168,225.157
2012.171,225.48
2012.174,225.271
2012.176,225.901
2012.179,224.931
2012.182,226.291
2012.185,217.499
2012.187,210.782
2012.190,214.105
2012.193,215.632
2012.196,214.656
2012.198,214.0
2012.201,218.684
2012.204,220.075
2012.206,220.727
2012.209,222.161
2012.212,223.246
2012.215,223.973
2012.217,225.542
2012.220,226.473
2012.223,227.458
2012.226,227.659
2012.228,227.997
2012.231,227.371
2012.234,227.354
2012.237,227.671
2012.239,226.931
2012.242,226.52
2012.245,226.24
2012.248,226.341
2012.250,226.447
2012.253,226.533
2012.256,227.934
2012.259,228.397
2012.261,228.965
2012.264,223.564
2012.267,225.761
2012.270,226.075
2012.272,225.915
2012.275,226.225
2012.278,226.366
2012.281,227.349
2012.283,227.939
2012.286,228.678
2012.289,228.894
2012.291,229.143
2012.294,229.474
2012.297,229.712
2012.300,229.716
2012.302,230.714
2012.305,228.819
2012.308,229.422
2012.311,228.625
2012.313,228.892
2012.316,226.712
2012.319,225.249
2012.322,225.979
2012.324,226.959
2012.327,227.664
2012.330,228.87
2012.332,225.936
2012.335,229.726
2012.338,230.881
2012.341,228.207
2012.343,227.744
2012.346,227.762
2012.349,227.741
2012.352,227.705
2012.354,227.294
2012.357,227.658
2012.360,228.08
2012.363,227.849
2012.365,227.298
2012.368,228.038
2012.371,227.674
2012.373,228.291
2012.376,228.928
2012.379,226.692
2012.382,226.895
2012.384,227.081
2012.387,226.22
2012.390,226.108
2012.393,227.026
2012.395,227.31
2012.398,227.361
2012.401,228.42
2012.404,228.849
2012.406,228.674
2012.409,228.677
2012.412,228.145
2012.415,224.914
2012.416,225.599
2012.419,225.14
2012.422,225.61
2012.425,225.402
2012.427,225.467
2012.430,225.076
2012.433,225.389
2012.436,225.601
2012.438,225.521
2012.441,225.153
2012.444,226.838
2012.447,228.339
2012.449,228.046
2012.452,228.14
2012.455,228.216
2012.457,226.485
2012.460,221.647
2012.463,223.542
2012.466,224.808
2012.468,225.552
2012.471,225.32
2012.474,226.035
2012.477,226.72
2012.479,227.294
2012.482,226.922
2012.485,227.433
2012.488,227.058
2012.490,226.711
2012.493,226.754
2012.496,226.843
2012.498,225.946
2012.501,225.41
2012.504,224.936
2012.507,224.534
2012.509,221.351
2012.512,221.781
2012.515,222.377
2012.518,222.07
2012.520,221.621
2012.523,221.765
2012.526,223.575
2012.529,223.979
2012.531,223.325
2012.534,223.377
2012.537,218.681
2012.539,218.128
2012.542,218.935
2012.545,219.799
2012.548,218.857
2012.550,216.568
2012.553,216.502
2012.556,217.078
2012.559,216.657
2012.561,218.36
2012.564,219.931
2012.567,220.499
2012.570,219.347
2012.572,219.086
2012.575,221.835
2012.578,222.07
2012.581,222.187
2012.583,222.327
2012.586,221.409
2012.589,222.133
2012.592,222.113
2012.594,222.001
2012.597,223.256
2012.600,223.361
2012.603,223.72
2012.605,223.864
2012.608,223.376
2012.611,222.741
2012.614,223.217
2012.616,221.829
2012.619,222.095
2012.622,222.939
2012.624,223.626
2012.627,224.223
2012.630,224.848
2012.633,223.849
2012.635,223.774
2012.638,223.283
2012.641,223.388
2012.644,223.893
2012.646,223.582
2012.649,224.306
2012.652,224.127
2012.655,224.485
2012.657,224.806
2012.660,225.638
2012.663,226.511
2012.666,227.069
2012.668,227.233
2012.671,226.671
2012.674,226.653
2012.677,224.71
2012.679,221.833
2012.682,222.532
2012.685,223.72
2012.688,225.89
2012.690,225.337
2012.693,225.404
2012.696,225.873
2012.699,226.462
2012.701,225.078
2012.704,224.869
2012.707,225.076
2012.709,225.167
2012.712,225.406
2012.715,225.6
2012.718,225.028
2012.720,224.308
2012.723,224.771
2012.726,225.324
2012.729,226.008
2012.731,226.192
2012.734,226.459
2012.737,225.367
2012.740,224.826
2012.742,225.532
2012.745,226.251
2012.748,226.529
2012.750,225.673
2012.753,224.396
2012.756,225.463
2012.759,225.576
2012.761,226.546
2012.764,226.646
2012.767,225.577
2012.770,225.057
2012.772,225.218
2012.775,222.762
2012.778,224.038
2012.781,222.065
2012.783,222.578
2012.786,223.348
2012.789,223.834
2012.791,224.438
2012.794,225.001
2012.797,224.723
2012.800,225.267
2012.802,225.377
2012.805,225.204
2012.808,226.52
2012.811,227.106
2012.813,227.313
2012.816,228.037
2012.819,227.417
2012.822,227.239
2012.824,225.981
2012.827,226.961
2012.830,226.777
2012.833,226.579
2012.834,226.256
2012.837,226.023
2012.840,226.395
2012.843,226.39
2012.845,226.144
2012.848,225.891
2012.851,226.122
2012.854,226.487
2012.856,227.133
2012.859,227.393
2012.862,227.495
2012.865,228.154
2012.867,225.672
2012.870,224.656
2012.873,223.911
2012.875,225.38
2012.878,226.024
2012.881,226.683
2012.884,226.434
2012.886,226.631
2012.889,225.903
2012.892,222.492
2012.895,224.858
2012.897,222.601
2012.900,220.876
2012.903,221.724
2012.906,222.045
2012.908,222.591
2012.911,223.16
2012.914,224.028
2012.916,224.635
2012.919,224.219
2012.922,223.852
2012.925,223.509
2012.927,225.052
2012.930,226.062
2012.933,226.382
2012.936,226.669
2012.938,226.425
2012.941,226.464
2012.944,226.376
2012.947,225.791
2012.949,226.497
2012.952,225.99
2012.955,225.859
2012.957,225.832
2012.960,225.495
2012.963,225.454
2012.966,224.787
2012.968,224.839
2012.971,224.724
2012.974,225.18
2012.977,226.034
2012.979,226.213
2012.982,226.517
2012.985,227.02
2012.988,226.952
2012.990,226.447
2012.993,227.136
2012.996,226.803
2012.999,226.731
2013.001,227.222
2013.004,227.133
2013.007,227.492
2013.010,227.017
2013.012,226.534
2013.015,227.549
2013.018,226.939
2013.021,227.198
2013.023,227.563
2013.026,228.162
2013.029,227.894
2013.032,227.847
2013.034,227.674
2013.037,227.983
2013.040,227.99
2013.042,227.291
2013.045,225.998
2013.048,225.142
2013.051,224.494
2013.053,225.407
2013.056,225.749
2013.059,225.809
2013.062,226.117
2013.064,227.23
2013.067,227.634
2013.070,226.822
2013.073,225.41
2013.075,225.576
2013.078,226.028
2013.081,226.983
2013.084,226.416
2013.086,227.212
2013.089,226.428
2013.092,223.807
2013.095,227.439
2013.097,227.571
2013.100,227.253
2013.103,228.024
2013.106,227.451
2013.108,227.414
2013.111,220.703
2013.114,228.248
2013.117,227.455
2013.119,227.886
2013.122,228.104
2013.125,228.373
2013.127,227.715
2013.130,219.75
2013.133,155.625
2013.136,226.359
2013.138,226.997
2013.141,226.938
2013.144,226.752
2013.147,226.93
2013.149,227.403
2013.152,214.138
2013.155,226.6
2013.158,226.789
2013.160,226.994
2013.163,227.427
2013.166,226.714
2013.169,226.275
2013.172,226.057
2013.174,226.547
2013.177,227.001
2013.180,227.172
2013.183,227.156
2013.185,226.573
2013.188,227.482
2013.191,227.968
2013.194,227.692
2013.196,227.565
2013.199,227.629
2013.202,224.352
2013.204,222.839
2013.207,220.71
2013.210,219.307
2013.213,218.71
2013.215,220.48
2013.218,222.417
2013.221,222.876
2013.224,223.897
2013.226,224.802
2013.229,225.165
2013.232,224.871
2013.235,224.468
2013.237,225.223
2013.240,225.777
2013.243,225.714
2013.246,225.68
2013.248,226.625
2013.251,227.134
2013.254,227.781
2013.257,227.836
2013.259,227.969
2013.262,226.878
2013.265,227.5
2013.268,226.778
2013.270,227.408
2013.273,227.165
2013.276,226.849
2013.279,226.526
2013.281,226.814
2013.284,222.607
2013.287,220.571
2013.289,222.578
2013.292,223.347
2013.295,223.713
2013.298,224.068
2013.300,224.159
2013.303,224.45
2013.306,224.31
2013.309,224.082
2013.311,223.573
2013.314,222.82
2013.317,222.035
2013.320,223.442
2013.322,225.399
2013.325,225.586
